Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
dalam acara back to kampus di fakultas ilmu budaya universitas negeri padjadjaran bercerita tentang kemajuan di r dan beberapa tips dalam menghadapi kehidupan sesudah masa belajar di kampus selesai 74 back to kampus gemasian 85,0,0,0,0,0,0,0,0,0,0,0,0
orang yang ingin menegakkan khilafah dituduh radikal kok orang yang ingin menyebarkan pemahaman  kok enggak diapa apakan,1,0,0,1,0,1,0,0,0,0,1,0
bahasa indonesianya ,0,1,0,0,0,0,0,0,0,0,0,0
tunjangan hari raya gaji tiga belas heboh macam iklan sopoi lok sekali bahan bakar minyak naik senyap hampir tak kedengaran tanpa suaranningat ambil uang nya ganti presiden nya xf0x9fx98x81xf0x9fx98x81xf0x9fx98x81nn2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
sama halnya dengan cina di indonesia dong po an tui malah gabung kompeni buat membunuh pribumi,1,0,0,1,0,1,0,0,0,0,1,0
kegaduhan di mulai adu domba di kompori ciri khas modus penjajah menggunakan para kacung waspada  ekonomi dan wilayah negara kesatuan republik indonesia telah di jajah pribumi dan agama di adu sabu di sebar eksodus tenaga kerja  republik rakyat cina 157000 data serikat pekerja seluruh indonesia berbekal wajik,1,1,0,1,0,0,0,0,1,0,1,0
kita bersyukur karena kita hidup di jaman presiden yang tak kenal lelah merajut kebhinekaan membangun indonesia dan berupaya mewujudkan keadilan sosial bagi seluruh rakyat indonesia presiden surat pemberitahuan tahunan ini wajib 2 periode hayukakeajati terima kasih jokowi,0,0,0,0,0,0,0,0,0,0,0,0
kekejaman umat buddha di myanmar  dialah teroris sebenarnya uniform resource locator,1,0,0,1,1,0,0,0,0,0,1,0
siaaap jokowi dua periode jokowi sayangi papua,0,0,0,0,0,0,0,0,0,0,0,0
ahmad dhani yang terhormat paling  paling  aku  paling  tunggu saat nya karier mu akan habis,1,1,1,0,0,0,0,1,0,1,0,0
xe2x9cx8dinstagramfanyaclarishanxf0x9fx93xb2wa6281294490616nudah lama tidak di entot sama berondong lokal enak juga entotanyanxf0x9fx91x8ddont forget rxe2x80xa6,0,1,0,0,0,0,0,0,0,0,0,0
dan mirisnya  sekarang ini semakin permisif terhadap bahaya laten  partai  indonesia,1,0,1,0,0,0,0,0,1,1,0,0
lagi booming meme ini kemacetan adalah suatu hal yang abadi karena masih banyak yang mungut sim di pos ronda  versus cerdas memang sangat mudah dibedakan xf0x9fx98x85 uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
di lebanon sistem pemerintahan dibagi tiga golongan nnpresiden kristennperdana menteri sunninketua parlemen syiahnnkalau pemimpin agama ya pasti pilih yang seagamanndi beberapa provinsi di indonesia ada juga yang kepala dan,0,0,0,0,0,0,0,0,0,0,0,0
wkwk dasar  dia melarang selama dia menjabat kalau anis kan sementara wkwk,1,1,1,0,0,0,0,0,1,1,0,0
dimana akan ditemui alim ulama yang memiliki silsilah ilmu pengetahuan yang tidak terputus sekolah dasar rasulullah saw cek aly wafa dot com,0,0,0,0,0,0,0,0,0,0,0,0
1 lagi  baru keluar empang xf0x9fx98x81xf0x9fx98x81xf0x9fx98x8exf0x9fx98x8e,0,1,0,0,0,0,0,0,0,0,0,0
got it kalau itu memang permintaan dari yang bersangkutan ya tidak masalahnnterus jadi ingin tahu sama teman teman tuna netra tuna wicara tuna grahita tuna daksa apa etis disebut   keterbelakangan ,0,0,0,0,0,0,0,0,0,0,0,0
 sexy xf0x9fx98x82,0,1,0,0,0,0,0,0,0,0,0,0
  binasanya di lempar ke laut bang xf0x9fxa4xa3,1,1,0,1,0,0,0,0,1,0,1,0
dia jomlo  kebelet pacaran jomlo  kebelet pacaran,1,1,1,0,0,0,0,1,0,1,0,0
berai bukan pribumi ya ayo kita bahan akan pribumi usir dari indonesia dia keturunan cina bukan pribumi,1,0,1,0,0,1,0,0,0,0,0,1
hebat dong singapura di indonesia jadi lurah saja ditolak kok apalagi jadi gubernur macam ahok wkwk,1,0,1,0,0,0,0,0,1,1,0,0
kalau kami benci dengan pak jokowi apa kami bawel koreksi beliau kita lengserkan saja,1,0,1,0,0,0,0,0,1,0,0,1
di sini sinyal simpati  abissss parah mau menyetreaming suliddddd,1,1,0,1,0,0,0,0,1,0,1,0
supaya indonesia bisa lolos ke piala dunia contohlah prancis ambilah pemain pemain  yang top tidak perlu harus keturunan indonesia,0,0,0,0,0,0,0,0,0,0,0,0
forum peningkatan konsumsi ikan nasional di provinsi sumatra barat pada awalnya terbentuk tahun 2011 berdasarkan surat keputusan gubernur sumbar nomor 5202092011 tanggal 27 april 2011 dimana ketuanya merupakan ibu gubernur sumatra barat,0,0,0,0,0,0,0,0,0,0,0,0
chanyeol levanta bom dia,0,0,0,0,0,0,0,0,0,0,0,0
insya allah 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
tes dong presiden ri kalau gubernur indonesia sih gue sudah yakin,0,0,0,0,0,0,0,0,0,0,0,0
apa sih hal positif yang pernah keluar dari mulutmu oi badanmu sudah kayak ikan buntel begitu isinya negatif semua ,1,1,1,0,0,0,1,0,0,1,0,0
bukan sejarah tetapi dipakai buat orang menyembah lupa budhahindu tetapi sering dipanggil pas pemujaan bukan  tetapi hoi terus nama belakang gue nama hotel wkwk kalau pakai bahasa jerman ainya seram ada perang perangnya,0,0,0,0,0,0,0,0,0,0,0,0
jangan hanya menegur orang yang berbicara cebongkampretnkalau berani tegur tuhnyg berbicara kutil babijokodokn,1,1,1,0,0,0,0,0,1,1,0,0
6 kandungan bahan alami lidah  dlln7 tidak bersentuhan langsung dengan lukannaloclair juga telah dipercaya konsumen di 57 negara jadi tidak diragukan lagi khasiatnya,0,0,0,0,0,0,0,0,0,0,0,0
setiap mau survei ke pulau pulau terpencil di nabire papua pasti tidak pernah lupa bertanya ada  muaranya tidak dan jawabannya pasti ada di situ gue berharap kebesaran allah untuk menjaga keselamatan semuanya xf0x9fx99x8f,0,0,0,0,0,0,0,0,0,0,0,0
allah hu barbar memang  biadab bang fahri muslim tak mungkin hidup tanpa  anda pakai internet kan,1,1,0,1,1,0,0,0,0,0,1,0
subhanallah kenangan yang tidak akan terlupakan saat umat islam bersatu melaksanakan salat jumat pada aksi 212 4 bulan terlewat padahal sebelumnya banyak yang menjegal amp menggapai speleamp tidak takut dengan suara umat islam kita buktikan nanti insya allah2019gantipres,1,0,1,0,0,0,0,0,1,1,0,0
kalau dia butuh baik nya kayak malaikat yang menempel kayak ulat jambu sekalinya gue yang butuh minggat kayak tidak punya dosa  banget kan,1,1,1,0,0,0,0,0,1,1,0,0
orang yang suka prabowo berai partai  indonesia uniform resource locator,1,0,0,1,0,1,0,0,0,0,1,0
bro majelis ulama indonesia sudah bikin fatwa belum bro katanya yang menentukan itu majelis ulama indonesia eh salah ya ulama ya eh salah juga ya dilan ya kan jangan off side bro wkwk,0,0,0,0,0,0,0,0,0,0,0,0
video lengkap bung menjelaskan pengeian fiksi perlu di tonton utuh untuk menambah wawasan agar tidak termakan spin yang dilakukan segelintir warganet melalui potongan video yang menyesatkan dengan maksud membenturkan rocky gerung dengan kaum agama,0,0,0,0,0,0,0,0,0,0,0,0
presiden baru sebenarnya,0,0,0,0,0,0,0,0,0,0,0,0
neneknya yang ia panggil emak bercerita bagaimana pemuda etnis tionghoa di medan dibunuh di depan bioskop oleh preman saat peristiwa 1965 persis kayak filmnya joshua oppenheimer rachel pun menghubungkan kepindahan emak sekeluarga ke jakaa ingat 65,0,0,0,0,0,0,0,0,0,0,0,0
aku juga suka melakukan hal  bareng oppaxf0x9fx92x83xf0x9fx98x82 uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
semoga sajahistorinya bukannya inggris yang menghadiahi yahudi sisa perang dunia dua wilayah israel sekarang,0,0,0,0,0,0,0,0,0,0,0,0
ringgit diniaga 388758920 berbanding dolar as,0,0,0,0,0,0,0,0,0,0,0,0
kalau kak rosanita ayamor dia tegur macam nih siap lah x sampai 24 jam bom sampai,0,0,0,0,0,0,0,0,0,0,0,0
tidak aneh kata kita adminnya sih adek armando jadi tidak heran bikin meme  macam ini,1,1,1,0,0,0,0,0,1,1,0,0
pak walau belum semua tahu alquran kitab  anda masih berani buat lomba nyanyi alquran,1,1,0,1,1,0,0,0,0,0,1,0
 gunung teplak gunung,0,0,0,0,0,0,0,0,0,0,0,0
musyrik itu ainya menduakan meniadakan dan sebagainya lawan katanya adalah tauhid yang ainya menyatu bangbang wetan april,0,0,0,0,0,0,0,0,0,0,0,0
peumbuhan ekonomi indonesia luaali 2018,0,0,0,0,0,0,0,0,0,0,0,0
ke ,0,0,0,0,0,0,0,0,0,0,0,0
rasanya baru 2 kali saja yahudi kan orang tup2 hari nih yahudi kan tuan rumah xf0x9fx98x82xf0x9fx98x82 betul ta natural killer saja dan bukan bukan lepas nih,0,0,0,0,0,0,0,0,0,0,0,0
kalau otak sudah tidak pungsincobalh memasukkan otak anda k lumpur kemudian bersihkan pakai kencing  ya xf0x9fx98x81xf0x9fx98x81xf0x9fx98x81,1,1,1,0,0,0,0,0,1,1,0,0
ahok tuding lurah nakal manfaatkan pasukan oranye,0,0,0,0,0,0,0,0,0,0,0,0
wkwkwktergerus intelligence quotient nya gara gara ,1,1,0,1,0,0,0,0,1,0,1,0
kerja mencari pinjaman ke cina,0,0,0,0,0,0,0,0,0,0,0,0
itulah perbedaan kita 1 kata yang cocok untuk mereka ialah  xf0x9fx98xa4xf0x9fx98xa4,1,1,0,1,0,0,0,0,1,0,1,0
biasanya ada yang teriak  asong lalu demo berjilid jilid,1,0,0,1,0,0,0,0,1,0,1,0
 enggak beepi masalah daun saja imannya langsung luntur,1,1,1,0,0,0,0,0,1,1,0,0
pasti memilih dewan perwakilan rakyat yang harus di bubarkan,1,0,0,1,0,0,0,0,1,0,1,0
memang kamu yakin tidak pernah menghujatnjangan  lah non,1,1,1,0,0,0,0,0,1,1,0,0
 rata rata sama gobloknya dengan xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82,1,1,0,1,0,0,0,0,1,0,1,0
ih dasar manusia ,1,1,1,0,0,0,0,1,0,1,0,0
maklum  daya ingatnya separuh,1,1,0,1,0,0,0,0,1,0,1,0
orang yang bangga pakai kw itu ibarat pacaran sama  tapi menganggap di  itu cewek benaran uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
the lie tju atau lie tju seroja atau the lie tju seroja siswi sekolah dasar katolik karya yosef 19781984 istrinya ronaldo pardede yang sah,0,0,0,0,0,0,0,0,0,0,0,0
pekerjaan rumah apa pak buktinya lowongan kerja saja dikasih ke  anda ini kebanyakan bohong sama rakyat,1,0,1,0,0,0,0,0,1,1,0,0
amin ya rabi,0,0,0,0,0,0,0,0,0,0,0,0
tendang pelan pelan 49 asing2019tetapjokowi,0,0,0,0,0,0,0,0,0,0,0,0
siapa lagi pemilihnya kalau bukan ,1,1,1,0,0,0,0,0,1,1,0,0
yang gue tahu negara lain sibuk perang dagang di sini perang ayat di sana sibuk ke mars di sini sibuk ayatdstnsibuk teriak anti  dolar minggat mumet aku diblokir demo,0,0,0,0,0,0,0,0,0,0,0,0
belum juga lewat seminggu eh sudah  saja layanan kalau sudah tidak mampu bikin layanan bilang saja kualitasnya ,1,1,0,1,0,0,0,0,1,0,1,0
gue pakai baju terbuka kamu bilang  gue main malam kamu bilang cewek enggak benar apa kabar yang berhijab hamil duluanxf0x9fx98x82,0,1,0,0,0,0,0,0,0,0,0,0
apa hubungannya ,1,1,1,0,0,0,0,0,1,1,0,0
 benaran matanya ,1,1,1,0,0,0,1,0,0,1,0,0
 kakak iparmu kecil,0,1,0,0,0,0,0,0,0,0,0,0
nih ya baca  sudah dong jangan spam meminta kado uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0
presiden mengajak para ulama untuk ikut sea bersama pemerintah menyejukkan suasana menjelang pilihan kepala daerah serentak tersebut,0,0,0,0,0,0,0,0,0,0,0,0
setya novanto pancasila merupakan titik temu budaya leluhur yang tumbuh dan berkembang di nusantara lima puluh tiga tahun golkar,0,0,0,0,0,0,0,0,0,0,0,0
kenapa anak  jalan nya nundukkarena malu lihat ulah bapak nya yang membela ahok,1,1,1,0,0,0,0,0,1,1,0,0
mesir   ekonomi dikuasai dajjal poros beijing nnxf0x9fx98x82xf0x9fx98x82,1,1,0,1,1,1,0,0,0,0,1,0
mungkin analoginya kayak pancasila min apa ada pancasila protestan pancasila katolik pancasila buddha pancasila islam pancasila hindu pancasila yang niat awalnya mempersatukan tanpa memandang stereotip agama malah dikotakkotak lagi deng,0,0,0,0,0,0,0,0,0,0,0,0
komisi pemberantasan korupsi bubarkan saja tidak ada manfaatnya hanya buang uang rakyat mengurus hal korupsi juga sama dengan polisi impoten lembaga ini lebih baik di lebur saja di era presiden baru toh rakyat indonesia sudah tidak percaya dua institusi in,1,0,0,1,0,0,0,0,1,0,0,1
foto sekilas  ibu kandung gue tadi malam sengaja gue kasih sekilas dulu mau lihat respon anda semua 100 retweet guexe2x80xa6,0,1,0,0,0,0,0,0,0,0,0,0
kadar penderitaan tiap orang itu bedabeda jangan pernah komparasi atau menganggap enteng ketika orang cerita ingat saya ulang lagi iya kita itu punya  satu kuping dua perbanyak mendengar means no harm lo,0,1,0,0,0,0,0,0,0,0,0,0
katolik di jawa ini untuk mendoakan yang meninggal ada doa 7 hari 40 hari 100 hari dan 1000 hari ini lebih mengikuti adat jawa kayaknya di vatikan sana tidak ada,0,0,0,0,0,0,0,0,0,0,0,0
1 salam sahabat islam indonesia nu jutaan warga nahdliyin hari ini menangis waliyul majdub wali  selasa malam cicit syaikhona kholil bangkalan meninggal dunia meninggalkan ajaran kesederhanaan dan puluhan cerita kasyafkaromah dan keajaibannya si,0,0,0,0,0,0,0,0,0,0,0,0
cara serang ahok  galak,1,1,1,0,1,0,0,0,0,1,0,0
misi 1 membangun manusia jawa barat yang memuliakan agama sehat dan unggul nomor tiga jawa barat asyik asyik menang,0,0,0,0,0,0,0,0,0,0,0,0
  bukan humor wkwk,0,1,0,0,0,0,0,0,0,0,0,0
ini gue baru suka semoga siapapun calon wakil presiden yang akan mendampingi bapak jokowi tidak akan menjadi celah bagi  oposan untuk merusak kebersamaan koalisi pengusung joko widodo dan semoga mampu mendongkrak suara tentunya,0,0,0,0,0,0,0,0,0,0,0,0
 ,0,1,0,0,0,0,0,0,0,0,0,0
sumpah menyesal  kayak gue  banget percaya sama dia cihhh,0,1,0,0,0,0,0,0,0,0,0,0
pribumi iseng aparat sangarrrr puluhan cina racist aparat kok  jongos,1,1,0,1,0,1,0,0,0,0,1,0
ketika cinta itu ,0,0,0,0,0,0,0,0,0,0,0,0
dulu jaman sampai negeri di boyolali jadi satu satunya murid katolik seangkatan gurunya agama menyambi 2 sekolah jadi kadang tidak datang beberapa kali saking gabutnya ikut pelajaran agama islam tidak ada merasa diketawain ata,0,0,0,0,0,0,0,0,0,0,0,0
oh ya mbak aku dong punya kaos naga bonar jadi gubernur jabar ayo mbak punya tidak,0,0,0,0,0,0,0,0,0,0,0,0
bravo presiden jokowi presiden joko widodo jokowi tercatat sudah merampungkan 30 proyek strategis nasional play station network yang terhitung sejak 20162017 apa saja,0,0,0,0,0,0,0,0,0,0,0,0
biar kata pak gatot ngeles tapi hati kecilku berkata nih ada udang di balik micinprabowo makin mekar senyumnya,1,0,1,0,0,0,0,0,1,1,0,0
tidak sudi rakyat punya presiden jongos kacung cina itu cuma presidennya   cina saja,1,1,1,0,0,1,0,0,0,1,0,0
anti  kan waktu kampanye xf0x9fx98x85xf0x9fx98x85xf0x9fx98x85,0,0,0,0,0,0,0,0,0,0,0,0
kabur karena tidak sependapat dengan presiden soekarno karena di kabinet presiden soekarno banyak partai  indonesia,0,0,0,0,0,0,0,0,0,0,0,0
lo kenapa memuji   katamu haram apalagi mereka kafirmunafikun hnw,1,1,0,1,1,0,0,0,0,0,1,0
undang undang pendidikan menolak undang undang perbankan syariat menolak undang undang ekonomi syariat menolak undang undang anti pornografi menolak undang undang jaminan produk halal menolak lalu mengaku hizbullah dan mujahid lebih baik cukur cepat bulu hidungnya bro eta sudah rambay ruwet,0,0,0,0,0,0,0,0,0,0,0,0
terlalu fanatik itu sama kayak jatuh cinta lah bikin  tuli dan ,0,0,0,0,0,0,0,0,0,0,0,0
kesimpulan suatu penjajahan sejarah tidak kalah berbahayanya dengan bentuk penjajahan yang lain politik ekonomi budaya dan lainlain penjajahan sejarah ini dilakukan secara halus dan sistematis yang apabila tidak jeli maka kita akan terperangkap di,0,0,0,0,0,0,0,0,0,0,0,0
 sih kamu nya,1,1,1,0,0,0,1,0,0,1,0,0
kebanyakan fitnah nih empok silvy debat final pemilihan kepala daerah jakarta gue gue,1,0,1,0,0,0,0,0,1,1,0,0
ketika cinta menyapa mungkin akan membuat  hati tuli telinga tapi logika harus tetap terjaga agar tak terluka karenanya,0,0,0,0,0,0,0,0,0,0,0,0
 diatasnurl,0,1,0,0,0,0,0,0,0,0,0,0
enggak mau lihat direct message dari kamu ah sudah tau gue bertanya tentang apa bolotxf0x9fx98xa9,1,1,1,0,0,0,1,0,0,1,0,0
ada ibu hamil tidak jadi ingin   ibu hamil yang binal frontal dan suka ngelonte pas suaminya tidak ada,0,1,0,0,0,0,0,0,0,0,0,0
alah   kamu bau,1,1,1,0,0,0,1,0,0,1,0,0
haha polisi dengan mudah dipermainkan oleh cukong  sepei tidak punya wibawa dan tampak lemah diuji oleh cukong sekalian saja ikut uji nyali,1,1,0,1,0,0,0,0,1,0,1,0
usir buddha dari indonesia yang notabene mayoritas cina,1,0,0,1,1,1,0,0,0,0,0,1
ya sudah tau kamu sekeluarga   mak kamu  gerwani bapak kamu kuda prabowo ngeeooahahahaaaaaaa xf0x9fxa4xa3xf0x9fxa4xa3xf0x9fxa4xa3xf0x9fx92xa6xf0x9fx92xa6,1,1,0,1,0,0,0,1,0,0,1,0
jangan biarkan orang  merusak suasana hati kamu,0,1,0,0,0,0,0,0,0,0,0,0
kekuasaan menampakkan wujud asli tuannya jokowi diktator,1,0,1,0,0,0,0,0,1,1,0,0
 jam segini lagi ganti dalaman,0,1,0,0,0,0,0,0,0,0,0,0
jangan heran pemerintahan jokowi sekarang ini budaknya kulinya cina cina ahok  dan 9 naga,1,1,1,0,0,1,0,0,0,1,0,0
ah  ki besok tidak usah diperpanjang kali ya busuk banget di jakarta merasakan 200kbps saja tidak gue saya juga mengeluh mulu,0,1,0,0,0,0,0,0,0,0,0,0
sialnya  ayo tidak sepanjang itu,0,1,0,0,0,0,0,0,0,0,0,0
ulama dukung cak imin the next wakil presiden join 2019,0,0,0,0,0,0,0,0,0,0,0,0
bubarkan hati yang ditangkap komisi pemberantasan korupsi,1,0,0,1,1,0,0,0,0,0,0,1
eh  universitas dhyana pura ada di dalung tau aku disanamangkanya aku jungshook tadi wkwkwknnyaamp00n aku tak tau masalah itu xf0x9fxa4xa3xf0x9fxa4x97,0,1,0,0,0,0,0,0,0,0,0,0
rupanya ditanggapi lain oleh pihak mesjid sangking setuju speaker toa dipindahkan ke dalamyasalam  semua kuping jemaah khe khe khe,0,1,0,0,0,0,0,0,0,0,0,0
teman makan teman itu ketika ujian dia tidak tahu dan kita memberi tahu tetapi pas kita tidak tahu dia pura pura  kalau di panggil reuni,0,1,0,0,0,0,0,0,0,0,0,0
hari kaini hari dimana peran perempuan menjadi sorotan salah satunya tentang keterwakilan perempuan dalam politik tahun ini ada dua perempuan yang maju dalam kontestasi pemilihan gubernur tahun ini mana yang bisa memberikan perubahan bagi jawa timur,0,0,0,0,0,0,0,0,0,0,0,0
hanya terjadi di  jokowi yang dicopot harusnya kepala kepolisian republik indonesianya karena lembaga kepolisian setiap kebijakan tidak berjalan sendiri sendiritapi ada perintah dan izin atasan,0,0,0,0,0,0,0,0,0,0,0,0
kuatkan rapatkan angin kian besar menerpa pemerintahan jokowi lengserkan pak jokowi mk naiklah ambisi tercapai,1,0,1,0,0,0,0,0,1,1,0,0
selanjutnya turunkan jokowi pak deh,1,0,1,0,0,0,0,0,1,0,0,1
akhirnya saya paham bahwa hati menggunakan ideologi apa tujuannya apa maksudnya apa dan targetnya siapa sedikit banyak saya paham tetapi saya tidak mau mengatakan mereka dengan kata   atau lainnya saya cuma mendoakan agar orang orang tersebut,0,0,0,0,0,0,0,0,0,0,0,0
ketahanan ideologi amp mental menjadi masalah terbesar dibandingkan masalah ekonomi amp pembangunan budaya kita telah kehilangan jati dirinya,0,0,0,0,0,0,0,0,0,0,0,0
nder gue saja delapan puluh kilogram di lihat semua orang kalau di mal malahan pikir aduh gue cakap amat sih sampai di lihat wqwqwqwqnnsans saja nder tidak usah memasukkan ke hati badan kita selama makan sehat dam bergizi santai saja  kurus seorang perem,0,0,0,0,0,0,0,0,0,0,0,0
 memang dia wkwk,0,1,0,0,0,0,0,0,0,0,0,0
survei penyusunan disagregasi pembentukan modal tetap bruto badan pusat statistik kota sukabumi lakukan koordinasi,0,0,0,0,0,0,0,0,0,0,0,0
mengomongnya begini nyatanya meminta 2 periode tidak mengurus copras calon presiden tetapi mengotot 2 periode cukup 1 periode saja 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
dirtbag dan show kalau menurut saya film yang berkesan yaitu film sih  dari gua hantukarena film itu mengindikasikanxe2x80xa6,0,0,0,0,0,0,0,0,0,0,0,0
 kemarin saya dan keluarga pilih demokrat 2019 saya sekeluarga mantap akan pilih gerindra,0,0,0,0,0,0,0,0,0,0,0,0
ngeri banget itu hati hati nek berdoa semoga depok aman semoga saja isinya bukan bom benaran semoga tidak ada apa apanya allah bulan puasa begini bikin tidak tenang saja sih ya,0,0,0,0,0,0,0,0,0,0,0,0
caplang  panci kamu,1,1,1,0,0,0,1,0,0,1,0,0
begitulah model orang orang yang menukar kebenaran dengan kesesatan tuli  dan  melihat kebenaran maha benar allah dengan segala firma,0,0,0,0,0,0,0,0,0,0,0,0
hai rl ku kristen boleh nih,0,0,0,0,0,0,0,0,0,0,0,0
impian warga indonesia adalah menguasai haanya sendiri menjadi tuan di rumah sendiri bukan dipekerjakan sebagai pembantu di rumah sendiri oleh pihak  saya bersyukur jikalau freepo 100 dikuasai dan dimiliki rakyat indonesia indonesia kuasai freeport,0,0,0,0,0,0,0,0,0,0,0,0
hehe sih mahfud md sudah mengikuti geng sih prabowo dan oposisi ,1,1,0,1,0,0,0,0,1,0,1,0
pilihan kepala daerah serentak 2018 sumatra utara jadi contoh demokrasi di indonesia kata himpunan mahasiswa islam,0,0,0,0,0,0,0,0,0,0,0,0
haha kok front pembela islam islam,0,0,0,0,0,0,0,0,0,0,0,0
selamat datang   anti islam,1,0,1,0,1,1,0,0,0,1,0,0
yang bawa kabur 35 t sih hanggo ke singapura sih  nih diam saja,1,1,1,0,0,0,0,0,1,1,0,0
kalau di katolikmisa pakai bahasa indonesialebih menyolot lagipake bahasa daerahlagu2nya juga ada yang gaya sunda gaya jawa gaya batakxf0x9fx98x86xf0x9fx98x86xf0x9fx98x86,0,0,0,0,0,0,0,0,0,0,0,0
